name,categories,description,url,favorite,Date Added
Stable Attribution,Research,Identify the creators of AI-trained images and share their attribution link,https://www.stableattribution.com,No,"May 29, 2023 11:37 AM"
Facetune,Avatar Creation,An online photo and video editing tool.,https://www.facetuneapp.com,No,"May 29, 2023 11:37 AM"
HeyScience,Productivity,A tool for researchers to analyze scientific research papers.,https://heyscience.ai,No,"May 29, 2023 11:37 AM"
Nichesss,"Copywriting, Marketing",AI writing platform to write just about anything,https://nichesss.com,No,"May 29, 2023 11:37 AM"
Brancher.ai,Code,AI-powered no-code app creation platform,https://www.brancher.ai,No,"May 29, 2023 11:37 AM"
SlidesAI,"Copywriting, Generative Art",Create engaging; professional slides for presentations.,https://www.slidesai.io,No,"May 29, 2023 11:37 AM"
Leap.ml,Generative Art,API that enables users to generate; edit and fine-tune images and models,https://leapml.dev,No,"May 29, 2023 11:37 AM"
EditGPT,Productivity,An extension for Browsers to proofread; edit; track changes to their content.,https://www.editgpt.app,No,"May 29, 2023 11:37 AM"
CognitiveMill,Video Editing,Intelligent automation solutions for the media and entertainment industry,https://cognitivemill.com,No,"May 29, 2023 11:37 AM"
PeopleAI,Research,Chat with and learn from historical figures,https://chatbotkit.com/apps/peopleai,No,"May 29, 2023 11:37 AM"
vidIQ,"Copywriting, Marketing",Helps YouTube creators improve the reach of their content (now with AI features),https://vidiq.com/mattwolfe,No,"May 29, 2023 11:37 AM"
Simplified,"Copywriting, Generative Art",An all-in-one graphics; video and text tool,https://simplified.com,No,"May 29, 2023 11:37 AM"
HoustonAI,Research,Provides answers to users' questions about Astro,https://houston.astro.build,No,"May 29, 2023 11:37 AM"
Writer,"Copywriting, Marketing",AI writing platform that can be trained on your own content and brand guidelines,https://writer.com,No,"May 29, 2023 11:37 AM"
PromptBase,Prompting,Buy and sell prompts for various AI tools,https://promptbase.com,No,"May 29, 2023 11:37 AM"
Meet Shepherd,Productivity,A remote meeting tool for teams with note and task taking,https://www.meetshepherd.com,No,"May 29, 2023 11:37 AM"
Yaara,Productivity,A writing suite for content generation.,https://yaara.ai,No,"May 29, 2023 11:37 AM"
Yoodli,Self Development,Personalized feedback from an AI speech coach,https://app.yoodli.ai/refer/Exk4fhJw,No,"May 29, 2023 11:37 AM"
Convai,Gaming,A platform to create NPC characters and assets for games,https://convai.com,No,"May 29, 2023 11:37 AM"
UniJump,Productivity,A Google Chrome Extension for anywhere ChatGPT access,https://unijump.ai,No,"May 29, 2023 11:37 AM"
Vizologi,,A chatbot for business strategy; create and edit business plans; conduct market research and analyze competitors.,https://vizologi.com,No,"May 29, 2023 11:37 AM"
Tekst,Productivity,Automate customer service with AI,https://tekst.ai,No,"May 29, 2023 11:37 AM"
Podcastle,Podcasting,Studio-quality recording and AI-editing for podcasts,https://podcastle.ai,No,"May 29, 2023 11:37 AM"
AtOnce,"Copywriting, Social Media",Content generator and CRM,https://atonce.com,No,"May 29, 2023 11:37 AM"
3DFY.ai,Generative Art,A tool to generate high-quality 3D models from text.,https://3dfy.ai,No,"May 29, 2023 11:37 AM"
Ask Robi,Chat,A Whatsapp companion contact for writing; translating; math; code and spreadsheets.,https://askrobi.com,No,"May 29, 2023 11:37 AM"
MidJourney Prompt Tool,Prompting,Generate prompts in seconds with easy parameters ,https://prompt.noonshot.com,No,"May 29, 2023 11:37 AM"
Teachers,,,,No,"May 29, 2023 11:37 AM"
Reword,Marketing,A tool for articles writing and editing.,https://reword.co,No,"May 29, 2023 11:37 AM"
Scrip AI,Social Media,A tool to create short video scripts for Instagram,https://scripai.com,No,"May 29, 2023 11:37 AM"
Lumen5,"Generative Video, Text to Video",AI-powered video creation tool,https://lumen5.com,No,"May 29, 2023 11:37 AM"
Luma AI,Image Scanning,Scan real world items into 3D images (Using modern NeRF technology),https://lumalabs.ai,No,"May 29, 2023 11:37 AM"
ChatWP,Chat,A custom chatbot from your own data and integration with websites; apps and more.,https://wpdocs.chat,No,"May 29, 2023 11:37 AM"
Alta AI,Productivity,A tool to create personalized mobile app templates,https://www.alta.so/ai,No,"May 29, 2023 11:37 AM"
Quickie,"Productivity, Text To Speech",AI-powered Chrome extension with text-to-speech; summarizing and more,https://quickie.ai,No,"May 29, 2023 11:37 AM"
LiveReacting,"Avatar Creation, Generative Video",Virtual host that autonomously entertains and educates your audience,https://livereacting.sjv.io/c/3697237/461538/8208,No,"May 29, 2023 11:37 AM"
ListGPT,Productivity,A Google Chrome Extension to save and share ChatGPT conversations; prompts library and export messages as text files.,https://listgpt.com,No,"May 29, 2023 11:37 AM"
Whot Tech,Generative Art,GPT-3 and DALL·E 2 on WhatsApp,https://whot.tech,No,"May 29, 2023 11:37 AM"
EPromptly,Prompting,A platform to generate buy and sell prompts.,https://epromptly.com,No,"May 29, 2023 11:37 AM"
Adstra,"Productivity, Research",Use AI to find only the articles that will solve your problems,https://adstra.ai/limitless,No,"May 29, 2023 11:37 AM"
CodeCode,Code,Helps programmers estimate the time and space complexity of their code,https://codecode.codes,No,"May 29, 2023 11:37 AM"
Real or Fake Text,AI Detectors,A game to learn how to detect machine-generated texts.,https://roft.io,No,"May 29, 2023 11:37 AM"
Midjourney Grid Splitter,Generative Art,Split your MidJourney Grid,https://www.mjsplitter.com,No,"May 29, 2023 11:37 AM"
Casper AI,Productivity,A Google Chrome Extension to summarizing articles; creating content and sharing insights.,https://chrome.google.com/webstore/detail/casper-ai/fgfiokgecpkambjildjleljjcihnocel,No,"May 29, 2023 11:37 AM"
MARA,"Copywriting, Marketing",Personalized responses to reviews in any language,https://www.mara-solutions.com,No,"May 29, 2023 11:37 AM"
Blackink AI,Fun,AI-generated tattoo ideas,https://blackink.ai,No,"May 29, 2023 11:37 AM"
Paraphrasing Tool,Productivity,AI paraphrasing tool,https://paraphrasingtool.ai,No,"May 29, 2023 11:37 AM"
Applicant AI,"Self Development, Social Media",Uses AI to quickly create resumes and cover letters from a LinkedIn profile,https://www.applicantai.com/welcome,No,"May 29, 2023 11:37 AM"
InstantArt,Generative Art,AI art generator and search engine (with prompts),https://instantart.io,No,"May 29, 2023 11:37 AM"
WowTo,Marketing,"An all-in-one video creation and knowledge base platform to create, host and update videos.",https://wowto.ai,No,"May 29, 2023 11:37 AM"
Tute.ai,"Research, Self Development",AI-powered virtual tutoring platform to personalize learning experiences,https://www.tute.ai,No,"May 29, 2023 11:37 AM"
Photo AI,Image Improvement,A tool for Photographers to create custom photo shoots; training own models; copycatting photos.,https://photoai.io,No,"May 29, 2023 11:37 AM"
AI Code Reviewer,Code,Automatic code review by AI,https://code-reviewer.vercel.app,No,"May 29, 2023 11:37 AM"
Blogcast,"Podcasting, Text To Speech",Text-to-speech tool for podcasts,https://www.blogcast.host,No,"May 29, 2023 11:37 AM"
Respondable,"Copywriting, Productivity",AI to help you write better emails (from Boomerang),https://www.boomeranggmail.com/respondable,No,"May 29, 2023 11:37 AM"
TED Smrzr,Research,TED Talk Summarizer,https://tedsmrzr.vercel.app,No,"May 29, 2023 11:37 AM"
TileMaker,Generative Art,A tool to create custom tiles with textures.,https://tilemaker.app,No,"May 29, 2023 11:37 AM"
Mage.Space,Generative Art,Web-based AI art generator that leverages Stable Diffusion,https://www.mage.space,No,"May 29, 2023 11:37 AM"
HeroPack,"Avatar Creation, Generative Art",Make gaming avatars with AI; inspired by video games,https://www.heropack.me,No,"May 29, 2023 11:37 AM"
Smoking Robot AI,Aggregator,"AI tool directory helps users find, review and stay up to date on the latest AI tools",https://smokingrobot.ai,No,"May 29, 2023 11:37 AM"
Mokker AI,"Generative Art, Marketing",Professional photos of your product,https://mokker.ai,No,"May 29, 2023 11:37 AM"
Kraftful,Productivity,A tool for product builders to optimize products.,https://www.kraftful.com,No,"May 29, 2023 11:37 AM"
Email Helper,"Copywriting, Productivity",Email generator that enables users to quickly generate business emails,https://email-helper.vercel.app,No,"May 29, 2023 11:37 AM"
Speechify,"Productivity, Speech Generation",Understand & remember more of what you read by turning text into a natural sounding voice,https://speechify.com,No,"May 29, 2023 11:37 AM"
Colossyan,Generative Video,A tool for video creation.,https://www.colossyan.com,No,"May 29, 2023 11:37 AM"
FineVoice,Voice Modulation,A digital voice solution to enhance and customize voices in real-time.,https://www.fineshare.com/finevoice,No,"May 29, 2023 11:37 AM"
Unscreen,Video Editing,A tool to removes backgrounds from videos and GIFs,https://www.unscreen.com,No,"May 29, 2023 11:37 AM"
PropertyPen,Copywriting,AI-powered property listing writer,https://try.magictools.ai,No,"May 29, 2023 11:37 AM"
Maverick,Marketing,Ecommerce tool to create personalized video messages,https://www.trymaverick.com,No,"May 29, 2023 11:37 AM"
Green Screen AI,Image Improvement,Change the background of any image,https://greenscreenai.com,No,"May 29, 2023 11:37 AM"
Upword,Productivity,A tool to extract key ideas from content,https://www.upword.ai,No,"May 29, 2023 11:37 AM"
Juice,"Copywriting, Marketing",AI-powered content marketing tool to optimize SEO,https://juice.ai,No,"May 29, 2023 11:37 AM"
Zeeno,Productivity,An app for mobile keyboard assistance and research in-chat,https://www.zeeno.ai,No,"May 29, 2023 11:37 AM"
GramBotPlus,Social Media,A tool to automate Instagram growth,https://www.digicuratoragency.com/grambotplus,No,"May 29, 2023 11:37 AM"
Unschooler,Research,Personal AI mentor that adapts tutorials to your skills and career,https://unschooler.me,No,"May 29, 2023 11:37 AM"
HeyBot,Chat,A tool to convert websites to chatbot,https://heybot.thesamur.ai,No,"May 29, 2023 11:37 AM"
Zevi,Marketing,A platform to create discovery solutions for Shopify stores,https://www.zevi.ai,No,"May 29, 2023 11:37 AM"
Sticker Prompt Generator,Generative Art,A tool to generate sticker prompt styles,https://www.howtoleverageai.com/midjourney-sticker-prompt-generator,No,"May 29, 2023 11:37 AM"
Ghostwrite,"Copywriting, Productivity",ChatGPT Email Assistant,https://chrome.google.com/webstore/detail/ghostwrite-chatgpt-email/fbjnnjochaopepfjpngghafgnafebkjh,No,"May 29, 2023 11:37 AM"
NetworkAI,"Marketing, Self Development",Connect with industry professionals using AI,https://www.wonsulting.com/networkai,No,"May 29, 2023 11:37 AM"
HeyMind,Self Development,An app to chat with historical figures.,https://heymindai.co,No,"May 29, 2023 11:37 AM"
Mobile GPT,Chat,An app for ai assistant on Whatsapp,https://mobile-gpt.io,No,"May 29, 2023 11:37 AM"
ChatGPT for Search Engines,"Chat, Chatbots, Code",An AI powered Chatbots chrome extension that allows users to ask questions and receive human like responses ,https://chatonai.org,No,"May 29, 2023 11:37 AM"
SpellBound,Productivity,A mac app for AI writing assistant,https://spellbound.cc,No,"May 29, 2023 11:37 AM"
Mara,"Copywriting, Marketing",Personalized responses to reviews in any language,https://www.mara-solutions.com,No,"May 29, 2023 11:37 AM"
Shortwave,Productivity,A platform for emails productivity.,https://www.shortwave.com,No,"May 29, 2023 11:37 AM"
BrainFever,Generative Art,An app for text-to-image generation and advanced photo editing,https://brainfever.ai,No,"May 29, 2023 11:37 AM"
ModelScope TextToVideo,Generative Video,Generate videos from text-based prompts,https://huggingface.co/spaces/damo-vilab/modelscope-text-to-video-synthesis,No,"May 29, 2023 11:37 AM"
GitFluence,Prompting,A tool to get git command for any task.,https://www.gitfluence.com,No,"May 29, 2023 11:37 AM"
Type,Productivity,A document editor with automated editing suggestions and accuracy.,https://type.ai,No,"May 29, 2023 11:37 AM"
MindSmith,"Marketing, Research",Generate a micro-course with the help of AI,https://www.mindsmith.ai,No,"May 29, 2023 11:37 AM"
Unbounce Smart Copy,Marketing,A tool for generating persuasive content,https://unbounce.com/product/smart-copy,No,"May 29, 2023 11:37 AM"
SpeechEasy,Text To Speech,High-quality text-to-speech generator,https://www.speecheasyapp.com,No,"May 29, 2023 11:37 AM"
Geniea,Prompting,A tool for midjourney prompt optimization,https://geniea.com,No,"May 29, 2023 11:37 AM"
Merlin,Productivity,Browser extension that helps with Excel formulas; coding; email writing and more,https://merlin.foyer.work,No,"May 29, 2023 11:37 AM"
CodeWP,Code,A code generator for WordPress; WooCommerce and other plugins.,https://codewp.ai,No,"May 29, 2023 11:37 AM"
Infographic Ninja,Marketing,Automated infographic maker based on a keyword and title.,https://outline.ninja/demo-infographic-ninja,No,"May 29, 2023 11:37 AM"
Collato,Productivity,A search engine for product teams,https://collato.com,No,"May 29, 2023 11:37 AM"
Professionalize It To Me,Productivity,A tool to generate emails,https://professionalizeitto.me,No,"May 29, 2023 11:37 AM"
Magician for Figma,"Copywriting, Generative Art",AI-powered design tool for Figma,https://magician.design,No,"May 29, 2023 11:37 AM"
Pattern Cafe,Generative Art,AI-prompted seamless patterns,https://pattern.cafe,No,"May 29, 2023 11:37 AM"
Scrivvy,Productivity,A tool to summarize YouTube videos,https://scrivvy.ai,No,"May 29, 2023 11:37 AM"
Huberman AI,"Self Development, Students",Search for topics and protocols from the Huberman Lab. Get answers to science & health related questions,https://huberman.rile.yt,No,"May 29, 2023 11:37 AM"
DeepBrain AI,"Avatar Creation, Text to Video",A tool to create text-to-speech videos,https://www.deepbrain.io,No,"May 29, 2023 11:37 AM"
TimeTo,Productivity,A platform for teams productivity,https://timeto.morgen.so,No,"May 29, 2023 11:37 AM"
MarbleFlows,"Code, Marketing",AI-generated forms to convert more leads,https://app.marbleflows.com/ai-generator,No,"May 29, 2023 11:37 AM"
Avatars ,,,,No,"May 29, 2023 11:37 AM"
Prisma,"Avatar Creation, Generative Art",Upload photos and convert them into paintings,https://prisma-ai.com/prisma,No,"May 29, 2023 11:37 AM"
Background.lol,Image Improvement,A tool to create wallpapers and upscaling to 4K resolution.,https://www.background.lol,No,"May 29, 2023 11:37 AM"
Wisecut,"Podcasting, Video Editing","Remove silence, speed-up scenes and cut commentary in video and podcasts",https://www.wisecut.video,No,"May 29, 2023 11:37 AM"
HeyCLI,Productivity,A command line tool that translates natural language into terminal commands.,https://www.heycli.com,No,"May 29, 2023 11:37 AM"
Applai Me,Productivity,A platform for job preparation and cv optimization,https://www.applai.me,No,"May 29, 2023 11:37 AM"
Write A Card,Self Development,A tool to craft personalized messages.,https://write-a-card.co,No,"May 29, 2023 11:37 AM"
Ansy.ai,Chatbots,ChatGPT Bot for Discord,https://ansy.ai,No,"May 29, 2023 11:37 AM"
Ellisense,Finance,A software for comprehensive market sentiment analysis,https://ellisense.com,No,"May 29, 2023 11:37 AM"
Blog Post Generator,Copywriting,Generates SEO-optimized blog posts,https://www.seowebsearch.com,No,"May 29, 2023 11:37 AM"
NameSnack,Productivity,A free business name generator tool,https://www.namesnack.com,No,"May 29, 2023 11:37 AM"
The Fy! Studio,Generative Art,Turn your ideas into unique wall art,https://www.iamfy.co/studio,No,"May 29, 2023 11:37 AM"
Free AI Content Detector,AI Detectors,A free tool to detect AI content.,https://free-ai-content-detector.net,No,"May 29, 2023 11:37 AM"
TableTalk,Code,Natural language interface for quickly accessing and combining data from databases,https://www.tabletalk.ai,No,"May 29, 2023 11:37 AM"
